Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,221714,-,-,-,46.01,-122.02,-8,792,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2000,1,1,0,30,0,0,0,0,0,156.72
2000,1,1,1,30,0,0,0,0,0,152.06
2000,1,1,2,30,0,0,0,0,0,143.83
2000,1,1,3,30,0,0,0,0,0,134.05
2000,1,1,4,30,0,0,0,0,0,123.71000000000001
2000,1,1,5,30,0,0,0,0,0,113.34
2000,1,1,6,30,0,0,0,0,0,103.27
2000,1,1,7,30,0,0,0,0.1,0,93.81
2000,1,1,8,30,9,9,0,0.1,0,85.29
2000,1,1,9,30,47,47,0,0.1,0,78.12
2000,1,1,10,30,89,89,0,0.1,0,72.76
2000,1,1,11,30,33,33,0,0.1,0,69.65
2000,1,1,12,30,35,35,0,0.1,0,69.14
2000,1,1,13,30,99,99,0,0.1,0,71.26
2000,1,1,14,30,104,95,40,0.1,0,75.8
2000,1,1,15,30,49,47,15,0.1,0,82.33
2000,1,1,16,30,0,0,0,0.1,0,90.37
2000,1,1,17,30,0,0,0,0.1,0,99.52
2000,1,1,18,30,0,0,0,0.1,0,109.39
2000,1,1,19,30,0,0,0,0.1,0,119.67
2000,1,1,20,30,0,0,0,0.1,0,130.06
2000,1,1,21,30,0,0,0,0,0,140.13
2000,1,1,22,30,0,0,0,0,0,149.11
2000,1,1,23,30,0,0,0,0,0,155.45000000000002
2000,1,2,0,30,0,0,0,0,-1,156.65
2000,1,2,1,30,0,0,0,0,-1,152.04
2000,1,2,2,30,0,0,0,0,-1,143.84
2000,1,2,3,30,0,0,0,0,-1,134.07
2000,1,2,4,30,0,0,0,0,-1,123.74000000000001
2000,1,2,5,30,0,0,0,0,-1,113.37
2000,1,2,6,30,0,0,0,0,-2,103.29
2000,1,2,7,30,0,0,0,0,-2,93.82000000000001
2000,1,2,8,30,29,28,9,0,-1,85.29
2000,1,2,9,30,8,8,0,0.1,-1,78.10000000000001
2000,1,2,10,30,35,35,0,0.1,-1,72.71000000000001
2000,1,2,11,30,112,112,0,0.1,-1,69.58
2000,1,2,12,30,89,89,0,0.1,-1,69.04
2000,1,2,13,30,52,52,0,0.1,0,71.15
2000,1,2,14,30,15,15,0,0.1,0,75.68
2000,1,2,15,30,4,4,0,0,0,82.2
2000,1,2,16,30,0,0,0,0,-1,90.24
2000,1,2,17,30,0,0,0,0,-1,99.38
2000,1,2,18,30,0,0,0,0,-1,109.25
2000,1,2,19,30,0,0,0,0,-1,119.54
2000,1,2,20,30,0,0,0,0,-1,129.92000000000002
2000,1,2,21,30,0,0,0,0,-1,139.99
2000,1,2,22,30,0,0,0,0,-1,148.98
2000,1,2,23,30,0,0,0,0,-1,155.33
2000,1,3,0,30,0,0,0,0,-1,156.58
2000,1,3,1,30,0,0,0,0,-1,152.01
2000,1,3,2,30,0,0,0,0,-2,143.84
2000,1,3,3,30,0,0,0,0.1,-2,134.09
2000,1,3,4,30,0,0,0,0.2,-2,123.76
2000,1,3,5,30,0,0,0,0.1,-2,113.39
2000,1,3,6,30,0,0,0,0.1,-2,103.3
2000,1,3,7,30,0,0,0,0.1,-1,93.82000000000001
2000,1,3,8,30,2,2,0,0,0,85.27
2000,1,3,9,30,13,13,0,0,0,78.06
2000,1,3,10,30,33,33,0,0,0,72.66
2000,1,3,11,30,101,101,0,0,0,69.51
2000,1,3,12,30,48,48,0,0,0,68.95
2000,1,3,13,30,107,107,0,0,0,71.04
2000,1,3,14,30,26,26,0,0,0,75.55
2000,1,3,15,30,26,26,0,0,0,82.06
2000,1,3,16,30,0,0,0,0,0,90.10000000000001
2000,1,3,17,30,0,0,0,0,0,99.24000000000001
2000,1,3,18,30,0,0,0,0,0,109.10000000000001
2000,1,3,19,30,0,0,0,0,0,119.39
2000,1,3,20,30,0,0,0,0,0,129.78
2000,1,3,21,30,0,0,0,0,0,139.85
2000,1,3,22,30,0,0,0,0,0,148.84
2000,1,3,23,30,0,0,0,0.1,0,155.21
2000,1,4,0,30,0,0,0,0.1,0,156.5
2000,1,4,1,30,0,0,0,0.1,0,151.98
2000,1,4,2,30,0,0,0,0.1,0,143.84
2000,1,4,3,30,0,0,0,0.1,0,134.1
2000,1,4,4,30,0,0,0,0.1,0,123.78
2000,1,4,5,30,0,0,0,0.1,0,113.4
2000,1,4,6,30,0,0,0,0.1,0,103.31
2000,1,4,7,30,0,0,0,0.1,0,93.81
2000,1,4,8,30,23,23,0,0.1,0,85.25
2000,1,4,9,30,188,53,651,0.1,0,78.02
2000,1,4,10,30,9,9,0,0.1,0,72.59
2000,1,4,11,30,52,52,0,0.1,0,69.42
2000,1,4,12,30,150,140,27,0.1,0,68.84
2000,1,4,13,30,22,22,0,0.1,0,70.91
2000,1,4,14,30,15,15,0,0.1,0,75.42
2000,1,4,15,30,7,7,0,0.1,0,81.92
2000,1,4,16,30,0,0,0,0.1,0,89.95
2000,1,4,17,30,0,0,0,0,0,99.09
2000,1,4,18,30,0,0,0,0,0,108.96000000000001
2000,1,4,19,30,0,0,0,0,0,119.25
2000,1,4,20,30,0,0,0,0,0,129.63
2000,1,4,21,30,0,0,0,0,0,139.70000000000002
2000,1,4,22,30,0,0,0,0,0,148.69
2000,1,4,23,30,0,0,0,0,0,155.07
2000,1,5,0,30,0,0,0,0,0,156.41
2000,1,5,1,30,0,0,0,0,0,151.94
2000,1,5,2,30,0,0,0,0,0,143.83
2000,1,5,3,30,0,0,0,0,0,134.1
2000,1,5,4,30,0,0,0,0,0,123.79
2000,1,5,5,30,0,0,0,0,0,113.41
2000,1,5,6,30,0,0,0,0,0,103.31
2000,1,5,7,30,0,0,0,0,0,93.8
2000,1,5,8,30,60,32,337,0,0,85.22
2000,1,5,9,30,191,59,633,0,0,77.98
2000,1,5,10,30,198,115,275,0,0,72.52
2000,1,5,11,30,164,145,56,0,0,69.33
2000,1,5,12,30,175,151,65,0,0,68.72
2000,1,5,13,30,235,121,346,0,0,70.78
2000,1,5,14,30,60,60,0,0,0,75.27
2000,1,5,15,30,45,45,0,0,0,81.77
2000,1,5,16,30,0,0,0,0,0,89.8
2000,1,5,17,30,0,0,0,0.2,-1,98.94
2000,1,5,18,30,0,0,0,0.5,-2,108.81
2000,1,5,19,30,0,0,0,0.5,-2,119.10000000000001
2000,1,5,20,30,0,0,0,0.4,-2,129.48
2000,1,5,21,30,0,0,0,0.4,-2,139.55
2000,1,5,22,30,0,0,0,0.7000000000000001,-3,148.54
2000,1,5,23,30,0,0,0,1,-5,154.94
2000,1,6,0,30,0,0,0,1.1,-6,156.31
2000,1,6,1,30,0,0,0,1,-7,151.89000000000001
2000,1,6,2,30,0,0,0,0.8,-7,143.81
2000,1,6,3,30,0,0,0,0.4,-8,134.1
2000,1,6,4,30,0,0,0,0.1,-7,123.79
2000,1,6,5,30,0,0,0,0.1,-6,113.41
2000,1,6,6,30,0,0,0,0.1,-4,103.3
2000,1,6,7,30,0,0,0,0.1,-4,93.78
2000,1,6,8,30,30,29,14,0.1,-3,85.19
2000,1,6,9,30,96,81,71,0,-1,77.92
2000,1,6,10,30,148,124,82,0,0,72.45
2000,1,6,11,30,166,146,57,0,0,69.23
2000,1,6,12,30,209,157,144,0,0,68.60000000000001
2000,1,6,13,30,209,135,220,0,0,70.65
2000,1,6,14,30,94,92,6,0,0,75.13
2000,1,6,15,30,30,30,0,0,-1,81.62
2000,1,6,16,30,0,0,0,0,-2,89.65
2000,1,6,17,30,0,0,0,0,-2,98.78
2000,1,6,18,30,0,0,0,0,-1,108.65
2000,1,6,19,30,0,0,0,0,-1,118.94
2000,1,6,20,30,0,0,0,0,-1,129.33
2000,1,6,21,30,0,0,0,0,0,139.39000000000001
2000,1,6,22,30,0,0,0,0,0,148.39000000000001
2000,1,6,23,30,0,0,0,0,0,154.79
2000,1,7,0,30,0,0,0,0,0,156.20000000000002
2000,1,7,1,30,0,0,0,0,0,151.83
2000,1,7,2,30,0,0,0,0,0,143.79
2000,1,7,3,30,0,0,0,0,0,134.09
2000,1,7,4,30,0,0,0,0,0,123.78
2000,1,7,5,30,0,0,0,0,0,113.4
2000,1,7,6,30,0,0,0,0,0,103.29
2000,1,7,7,30,0,0,0,0,0,93.76
2000,1,7,8,30,9,9,0,0,0,85.15
2000,1,7,9,30,44,44,0,0,0,77.86
2000,1,7,10,30,298,67,764,0,0,72.36
2000,1,7,11,30,111,111,0,0,0,69.12
2000,1,7,12,30,70,70,0,0,0,68.47
2000,1,7,13,30,31,31,0,0,0,70.5
2000,1,7,14,30,174,92,316,0,0,74.97
2000,1,7,15,30,18,18,0,0,0,81.46000000000001
2000,1,7,16,30,0,0,0,0,0,89.49
2000,1,7,17,30,0,0,0,0,0,98.62
2000,1,7,18,30,0,0,0,0,0,108.49000000000001
2000,1,7,19,30,0,0,0,0.1,0,118.78
2000,1,7,20,30,0,0,0,0,0,129.17000000000002
2000,1,7,21,30,0,0,0,0,0,139.23
2000,1,7,22,30,0,0,0,0,0,148.23
2000,1,7,23,30,0,0,0,0,0,154.64000000000001
2000,1,8,0,30,0,0,0,0.1,0,156.09
2000,1,8,1,30,0,0,0,0.1,1,151.77
2000,1,8,2,30,0,0,0,0.1,1,143.76
2000,1,8,3,30,0,0,0,0.1,1,134.08
2000,1,8,4,30,0,0,0,0.1,1,123.77
2000,1,8,5,30,0,0,0,0.1,1,113.39
2000,1,8,6,30,0,0,0,0.1,0,103.27
2000,1,8,7,30,0,0,0,0.1,0,93.73
2000,1,8,8,30,10,10,0,0.1,0,85.10000000000001
2000,1,8,9,30,12,12,0,0.1,0,77.79
2000,1,8,10,30,57,57,0,0.1,0,72.27
2000,1,8,11,30,222,151,196,0.1,0,69.01
2000,1,8,12,30,58,58,0,0.1,0,68.34
2000,1,8,13,30,58,58,0,0.1,0,70.35000000000001
2000,1,8,14,30,92,92,0,0.1,0,74.81
2000,1,8,15,30,30,30,0,0.1,0,81.3
2000,1,8,16,30,0,0,0,0.1,0,89.32000000000001
2000,1,8,17,30,0,0,0,0.1,0,98.46000000000001
2000,1,8,18,30,0,0,0,0.1,0,108.33
2000,1,8,19,30,0,0,0,0.1,0,118.62
2000,1,8,20,30,0,0,0,0.1,0,129.01
2000,1,8,21,30,0,0,0,0.1,0,139.07
2000,1,8,22,30,0,0,0,0.1,0,148.06
2000,1,8,23,30,0,0,0,0.1,0,154.48
2000,1,9,0,30,0,0,0,0.1,0,155.97
2000,1,9,1,30,0,0,0,0.1,0,151.70000000000002
2000,1,9,2,30,0,0,0,0.1,0,143.72
2000,1,9,3,30,0,0,0,0.1,0,134.05
2000,1,9,4,30,0,0,0,0.1,0,123.76
2000,1,9,5,30,0,0,0,0.1,0,113.37
2000,1,9,6,30,0,0,0,0.1,0,103.24000000000001
2000,1,9,7,30,0,0,0,0.1,0,93.69
2000,1,9,8,30,11,11,0,0.1,0,85.04
2000,1,9,9,30,35,35,0,0.1,0,77.72
2000,1,9,10,30,9,9,0,0.1,0,72.17
2000,1,9,11,30,136,131,11,0.1,0,68.88
2000,1,9,12,30,167,150,44,0.1,0,68.2
2000,1,9,13,30,135,128,20,0.1,0,70.19
2000,1,9,14,30,117,104,48,0.1,0,74.65
2000,1,9,15,30,21,21,0,0.1,0,81.13
2000,1,9,16,30,0,0,0,0.1,0,89.15
2000,1,9,17,30,0,0,0,0.1,0,98.29
2000,1,9,18,30,0,0,0,0.1,0,108.17
2000,1,9,19,30,0,0,0,0.1,0,118.46000000000001
2000,1,9,20,30,0,0,0,0.1,0,128.84
2000,1,9,21,30,0,0,0,0,0,138.9
2000,1,9,22,30,0,0,0,0,0,147.89000000000001
2000,1,9,23,30,0,0,0,0,0,154.32
2000,1,10,0,30,0,0,0,0,-1,155.84
2000,1,10,1,30,0,0,0,0,-1,151.62
2000,1,10,2,30,0,0,0,0,-1,143.67000000000002
2000,1,10,3,30,0,0,0,0,-1,134.03
2000,1,10,4,30,0,0,0,0,-1,123.73
2000,1,10,5,30,0,0,0,0,-1,113.34
2000,1,10,6,30,0,0,0,0,-1,103.21000000000001
2000,1,10,7,30,0,0,0,0,-2,93.64
2000,1,10,8,30,10,10,0,0,-1,84.98
2000,1,10,9,30,33,33,0,0,-1,77.63
2000,1,10,10,30,34,34,0,0,-1,72.07000000000001
2000,1,10,11,30,67,67,0,0,-1,68.75
2000,1,10,12,30,97,97,0,0,0,68.05
2000,1,10,13,30,62,62,0,0,0,70.03
2000,1,10,14,30,42,42,0,0,0,74.48
2000,1,10,15,30,20,20,0,0.1,-1,80.96000000000001
2000,1,10,16,30,2,2,0,0.2,-2,88.98
2000,1,10,17,30,0,0,0,0.30000000000000004,-2,98.12
2000,1,10,18,30,0,0,0,0.1,-3,108
2000,1,10,19,30,0,0,0,0,-2,118.29
2000,1,10,20,30,0,0,0,0,-2,128.67000000000002
2000,1,10,21,30,0,0,0,0,-2,138.73
2000,1,10,22,30,0,0,0,0,-2,147.72
2000,1,10,23,30,0,0,0,0,-2,154.15
2000,1,11,0,30,0,0,0,0,-2,155.70000000000002
2000,1,11,1,30,0,0,0,0,-2,151.53
2000,1,11,2,30,0,0,0,0,-2,143.62
2000,1,11,3,30,0,0,0,0,-2,133.99
2000,1,11,4,30,0,0,0,0,-2,123.7
2000,1,11,5,30,0,0,0,0,-2,113.31
2000,1,11,6,30,0,0,0,0.30000000000000004,-3,103.17
2000,1,11,7,30,0,0,0,0.6000000000000001,-4,93.59
2000,1,11,8,30,3,3,0,0.30000000000000004,-3,84.91
2000,1,11,9,30,7,7,0,0,-2,77.54
2000,1,11,10,30,19,19,0,0,-1,71.95
2000,1,11,11,30,32,32,0,0,-1,68.62
2000,1,11,12,30,132,130,3,0,-1,67.89
2000,1,11,13,30,46,46,0,0.1,-1,69.86
2000,1,11,14,30,68,68,0,0,-1,74.3
2000,1,11,15,30,14,14,0,0,-2,80.78
2000,1,11,16,30,1,1,0,0,-2,88.8
2000,1,11,17,30,0,0,0,0,-2,97.95
2000,1,11,18,30,0,0,0,0.1,-2,107.82000000000001
2000,1,11,19,30,0,0,0,0,-2,118.12
2000,1,11,20,30,0,0,0,0,-2,128.5
2000,1,11,21,30,0,0,0,0,-2,138.55
2000,1,11,22,30,0,0,0,0,-2,147.54
2000,1,11,23,30,0,0,0,0,-2,153.97
2000,1,12,0,30,0,0,0,0.1,-2,155.55
2000,1,12,1,30,0,0,0,0,-2,151.43
2000,1,12,2,30,0,0,0,0,-2,143.56
2000,1,12,3,30,0,0,0,0,-2,133.95
2000,1,12,4,30,0,0,0,0,-2,123.67
2000,1,12,5,30,0,0,0,0,-2,113.27
2000,1,12,6,30,0,0,0,0.1,-2,103.12
2000,1,12,7,30,0,0,0,0.1,-2,93.53
2000,1,12,8,30,37,35,23,0,-2,84.84
2000,1,12,9,30,30,30,0,0,-1,77.45
2000,1,12,10,30,30,30,0,0,-1,71.83
2000,1,12,11,30,215,158,156,0,-1,68.47
2000,1,12,12,30,106,106,0,0,-1,67.73
2000,1,12,13,30,44,44,0,0,-1,69.68
2000,1,12,14,30,17,17,0,0,-1,74.12
2000,1,12,15,30,18,18,0,0,-1,80.59
2000,1,12,16,30,2,2,0,0,-2,88.62
2000,1,12,17,30,0,0,0,0,-1,97.77
2000,1,12,18,30,0,0,0,0,-1,107.65
2000,1,12,19,30,0,0,0,0,-1,117.94
2000,1,12,20,30,0,0,0,0,-1,128.33
2000,1,12,21,30,0,0,0,0,-1,138.37
2000,1,12,22,30,0,0,0,0,-1,147.35
2000,1,12,23,30,0,0,0,0,-2,153.79
2000,1,13,0,30,0,0,0,0,-3,155.4
2000,1,13,1,30,0,0,0,0,-2,151.33
2000,1,13,2,30,0,0,0,0,-2,143.49
2000,1,13,3,30,0,0,0,0,-1,133.9
2000,1,13,4,30,0,0,0,0,-1,123.63000000000001
2000,1,13,5,30,0,0,0,0,-1,113.23
2000,1,13,6,30,0,0,0,0,-1,103.07000000000001
2000,1,13,7,30,0,0,0,0,-1,93.47
2000,1,13,8,30,10,10,0,0,-1,84.75
2000,1,13,9,30,33,33,0,0,0,77.34
2000,1,13,10,30,96,96,0,0,0,71.71000000000001
2000,1,13,11,30,45,45,0,0,0,68.32000000000001
2000,1,13,12,30,66,66,0,0,0,67.56
2000,1,13,13,30,46,46,0,0,0,69.5
2000,1,13,14,30,85,85,0,0,0,73.93
2000,1,13,15,30,14,14,0,0,0,80.4
2000,1,13,16,30,1,1,0,0,0,88.44
2000,1,13,17,30,0,0,0,0,-1,97.59
2000,1,13,18,30,0,0,0,0,-1,107.47
2000,1,13,19,30,0,0,0,0,-1,117.76
2000,1,13,20,30,0,0,0,0,0,128.15
2000,1,13,21,30,0,0,0,0,0,138.19
2000,1,13,22,30,0,0,0,0,0,147.16
2000,1,13,23,30,0,0,0,0,0,153.6
2000,1,14,0,30,0,0,0,0,0,155.24
2000,1,14,1,30,0,0,0,0.1,0,151.22
2000,1,14,2,30,0,0,0,0.1,0,143.42000000000002
2000,1,14,3,30,0,0,0,0,0,133.84
2000,1,14,4,30,0,0,0,0,0,123.58
2000,1,14,5,30,0,0,0,0,0,113.18
2000,1,14,6,30,0,0,0,0,0,103.01
2000,1,14,7,30,0,0,0,0,0,93.39
2000,1,14,8,30,7,7,0,0,0,84.66
2000,1,14,9,30,12,12,0,0,0,77.23
2000,1,14,10,30,20,20,0,0,0,71.57000000000001
2000,1,14,11,30,36,36,0,0,0,68.16
2000,1,14,12,30,29,29,0,0.1,0,67.38
2000,1,14,13,30,26,26,0,0.1,0,69.31
2000,1,14,14,30,164,113,183,0.1,0,73.73
2000,1,14,15,30,84,64,118,0.1,0,80.21000000000001
2000,1,14,16,30,20,20,0,0.1,0,88.25
2000,1,14,17,30,0,0,0,0.1,0,97.4
2000,1,14,18,30,0,0,0,0,0,107.29
2000,1,14,19,30,0,0,0,0,0,117.58
2000,1,14,20,30,0,0,0,0,0,127.97
2000,1,14,21,30,0,0,0,0,0,138.01
2000,1,14,22,30,0,0,0,0,0,146.97
2000,1,14,23,30,0,0,0,0,-1,153.4
2000,1,15,0,30,0,0,0,0,-1,155.07
2000,1,15,1,30,0,0,0,0.2,-2,151.1
2000,1,15,2,30,0,0,0,0.6000000000000001,-2,143.33
2000,1,15,3,30,0,0,0,0.6000000000000001,-3,133.78
2000,1,15,4,30,0,0,0,0.6000000000000001,-3,123.52
2000,1,15,5,30,0,0,0,0.8,-4,113.12
2000,1,15,6,30,0,0,0,0.9,-7,102.95
2000,1,15,7,30,0,0,0,0.6000000000000001,-8,93.31
2000,1,15,8,30,29,29,0,0.2,-7,84.57000000000001
2000,1,15,9,30,78,78,0,0,-3,77.11
2000,1,15,10,30,72,72,0,0,-1,71.43
2000,1,15,11,30,214,162,139,0,0,68
2000,1,15,12,30,258,162,246,0,0,67.2
2000,1,15,13,30,79,79,0,0.1,0,69.12
2000,1,15,14,30,45,45,0,0.1,0,73.54
2000,1,15,15,30,26,26,0,0.1,-1,80.01
2000,1,15,16,30,3,3,0,0.1,-2,88.05
2000,1,15,17,30,0,0,0,0.1,-2,97.21000000000001
2000,1,15,18,30,0,0,0,0.1,-3,107.10000000000001
2000,1,15,19,30,0,0,0,0.1,-3,117.4
2000,1,15,20,30,0,0,0,0.1,-3,127.78
2000,1,15,21,30,0,0,0,0.1,-3,137.82
2000,1,15,22,30,0,0,0,0.1,-3,146.77
2000,1,15,23,30,0,0,0,0.1,-2,153.20000000000002
2000,1,16,0,30,0,0,0,0.1,-2,154.9
2000,1,16,1,30,0,0,0,0.1,-2,150.97
2000,1,16,2,30,0,0,0,0.1,-2,143.24
2000,1,16,3,30,0,0,0,0,-2,133.71
2000,1,16,4,30,0,0,0,0,-1,123.46000000000001
2000,1,16,5,30,0,0,0,0,-1,113.06
2000,1,16,6,30,0,0,0,0,0,102.87
2000,1,16,7,30,0,0,0,0,0,93.23
2000,1,16,8,30,6,6,0,0,0,84.46000000000001
2000,1,16,9,30,35,35,0,0,0,76.99
2000,1,16,10,30,12,12,0,0.1,0,71.28
2000,1,16,11,30,106,106,0,0.1,0,67.83
2000,1,16,12,30,136,134,3,0.1,0,67.01
2000,1,16,13,30,50,50,0,0.1,0,68.92
2000,1,16,14,30,102,101,2,0.1,0,73.33
2000,1,16,15,30,49,49,0,0.1,0,79.81
2000,1,16,16,30,7,7,0,0.1,0,87.86
2000,1,16,17,30,0,0,0,0.1,0,97.02
2000,1,16,18,30,0,0,0,0,0,106.91
2000,1,16,19,30,0,0,0,0,0,117.22
2000,1,16,20,30,0,0,0,0,0,127.60000000000001
2000,1,16,21,30,0,0,0,0,0,137.63
2000,1,16,22,30,0,0,0,0,0,146.57
2000,1,16,23,30,0,0,0,0,0,153
2000,1,17,0,30,0,0,0,0,0,154.71
2000,1,17,1,30,0,0,0,0.1,0,150.83
2000,1,17,2,30,0,0,0,0.1,0,143.15
2000,1,17,3,30,0,0,0,0.4,0,133.63
2000,1,17,4,30,0,0,0,0.6000000000000001,-1,123.39
2000,1,17,5,30,0,0,0,0.6000000000000001,-2,112.98
2000,1,17,6,30,0,0,0,0.30000000000000004,-3,102.8
2000,1,17,7,30,0,0,0,0.1,-3,93.14
2000,1,17,8,30,77,32,461,0.1,-2,84.35000000000001
2000,1,17,9,30,218,54,720,0,0,76.86
2000,1,17,10,30,335,66,829,0,0,71.12
2000,1,17,11,30,406,72,878,0,0,67.65
2000,1,17,12,30,351,91,659,0,0,66.81
2000,1,17,13,30,250,144,292,0,0,68.71000000000001
2000,1,17,14,30,291,60,794,0,0,73.12
2000,1,17,15,30,162,44,653,0,0,79.61
2000,1,17,16,30,28,16,289,0,0,87.65
2000,1,17,17,30,0,0,0,0,-1,96.82000000000001
2000,1,17,18,30,0,0,0,0,-2,106.72
2000,1,17,19,30,0,0,0,0,-2,117.03
2000,1,17,20,30,0,0,0,0,-3,127.41
2000,1,17,21,30,0,0,0,0,-3,137.43
2000,1,17,22,30,0,0,0,0.1,-3,146.37
2000,1,17,23,30,0,0,0,0.1,-3,152.79
2000,1,18,0,30,0,0,0,0.1,-4,154.52
2000,1,18,1,30,0,0,0,0.1,-4,150.69
2000,1,18,2,30,0,0,0,0.1,-4,143.04
2000,1,18,3,30,0,0,0,0.1,-4,133.55
2000,1,18,4,30,0,0,0,0.1,-4,123.31
2000,1,18,5,30,0,0,0,0.1,-4,112.91
2000,1,18,6,30,0,0,0,0.1,-4,102.71000000000001
2000,1,18,7,30,0,0,0,0,-3,93.04
2000,1,18,8,30,37,35,20,0,-2,84.24
2000,1,18,9,30,143,84,255,0,0,76.72
2000,1,18,10,30,215,129,262,0,0,70.96000000000001
2000,1,18,11,30,298,135,425,0,0,67.46000000000001
2000,1,18,12,30,292,154,346,0,0,66.61
2000,1,18,13,30,241,151,243,0,0,68.5
2000,1,18,14,30,165,121,150,0,0,72.91
2000,1,18,15,30,86,70,85,0,0,79.39
2000,1,18,16,30,16,16,0,0.1,0,87.45
2000,1,18,17,30,0,0,0,0.1,-1,96.62
2000,1,18,18,30,0,0,0,0.1,-2,106.53
2000,1,18,19,30,0,0,0,0.1,-2,116.84
2000,1,18,20,30,0,0,0,0.1,-3,127.21000000000001
2000,1,18,21,30,0,0,0,0.1,-3,137.23
2000,1,18,22,30,0,0,0,0.1,-4,146.16
2000,1,18,23,30,0,0,0,0,-4,152.57
2000,1,19,0,30,0,0,0,0,-4,154.33
2000,1,19,1,30,0,0,0,0,-5,150.54
2000,1,19,2,30,0,0,0,0,-6,142.93
2000,1,19,3,30,0,0,0,0,-6,133.46
2000,1,19,4,30,0,0,0,0,-6,123.23
2000,1,19,5,30,0,0,0,0,-7,112.82000000000001
2000,1,19,6,30,0,0,0,0,-7,102.62
2000,1,19,7,30,0,0,0,0,-6,92.93
2000,1,19,8,30,80,30,487,0,-5,84.11
2000,1,19,9,30,217,52,711,0,-4,76.57000000000001
2000,1,19,10,30,287,73,651,0.1,-2,70.79
2000,1,19,11,30,296,140,404,0.1,-1,67.27
2000,1,19,12,30,246,175,177,0.1,-1,66.4
2000,1,19,13,30,155,144,28,0.1,-1,68.28
2000,1,19,14,30,58,58,0,0.1,-1,72.69
2000,1,19,15,30,20,20,0,0.1,-1,79.18
2000,1,19,16,30,4,4,0,0.1,-2,87.24
2000,1,19,17,30,0,0,0,0.1,-3,96.42
2000,1,19,18,30,0,0,0,0,-3,106.33
2000,1,19,19,30,0,0,0,0,-3,116.64
2000,1,19,20,30,0,0,0,0,-3,127.02
2000,1,19,21,30,0,0,0,0,-3,137.03
2000,1,19,22,30,0,0,0,0,-3,145.94
2000,1,19,23,30,0,0,0,0,-3,152.35
2000,1,20,0,30,0,0,0,0,-3,154.12
2000,1,20,1,30,0,0,0,0,-3,150.38
2000,1,20,2,30,0,0,0,0,-3,142.81
2000,1,20,3,30,0,0,0,0,-3,133.36
2000,1,20,4,30,0,0,0,0.1,-3,123.14
2000,1,20,5,30,0,0,0,0.1,-2,112.73
2000,1,20,6,30,0,0,0,0.1,-2,102.52
2000,1,20,7,30,0,0,0,0.1,-2,92.82000000000001
2000,1,20,8,30,81,32,466,0,-1,83.98
2000,1,20,9,30,30,30,0,0,0,76.42
2000,1,20,10,30,156,136,61,0,0,70.62
2000,1,20,11,30,201,167,87,0.1,0,67.07000000000001
2000,1,20,12,30,278,168,271,0.1,0,66.18
2000,1,20,13,30,144,138,14,0.1,0,68.06
2000,1,20,14,30,106,106,1,0.1,0,72.47
2000,1,20,15,30,7,7,0,0,0,78.96000000000001
2000,1,20,16,30,1,1,0,0,0,87.03
2000,1,20,17,30,0,0,0,0,0,96.22
2000,1,20,18,30,0,0,0,0.1,0,106.13
2000,1,20,19,30,0,0,0,0.1,0,116.45
2000,1,20,20,30,0,0,0,0,0,126.82000000000001
2000,1,20,21,30,0,0,0,0,0,136.83
2000,1,20,22,30,0,0,0,0,0,145.73
2000,1,20,23,30,0,0,0,0,0,152.12
2000,1,21,0,30,0,0,0,0,0,153.91
2000,1,21,1,30,0,0,0,0,0,150.21
2000,1,21,2,30,0,0,0,0,0,142.68
2000,1,21,3,30,0,0,0,0,0,133.25
2000,1,21,4,30,0,0,0,0,0,123.04
2000,1,21,5,30,0,0,0,0,0,112.64
2000,1,21,6,30,0,0,0,0,0,102.42
2000,1,21,7,30,0,0,0,0,0,92.7
2000,1,21,8,30,84,31,492,0,0,83.85000000000001
2000,1,21,9,30,224,53,719,0,0,76.26
2000,1,21,10,30,339,70,804,0.1,0,70.43
2000,1,21,11,30,146,142,10,0,1,66.87
2000,1,21,12,30,139,138,2,0,1,65.96000000000001
2000,1,21,13,30,116,116,0,0,1,67.83
2000,1,21,14,30,166,126,129,0.1,0,72.24
2000,1,21,15,30,89,75,73,0.1,0,78.74
