Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1178066,-,-,-,45.01,-76.02,-5,138,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle
2000,1,1,0,30,0,0,0,0.6000000000000001,-4,157.55
2000,1,1,1,30,0,0,0,0.5,-4,152.31
2000,1,1,2,30,0,0,0,0.4,-4,143.64000000000001
2000,1,1,3,30,0,0,0,0.4,-4,133.56
2000,1,1,4,30,0,0,0,0.4,-3,123.01
2000,1,1,5,30,0,0,0,0.5,-3,112.47
2000,1,1,6,30,0,0,0,0.6000000000000001,-3,102.27
2000,1,1,7,30,0,0,0,0.7000000000000001,-2,92.7
2000,1,1,8,30,39,36,24,0.7000000000000001,-1,84.11
2000,1,1,9,30,115,88,120,0.8,0,76.91
2000,1,1,10,30,114,113,4,0.8,0,71.56
2000,1,1,11,30,231,151,220,1,0,68.56
2000,1,1,12,30,372,101,729,1,1,68.21000000000001
2000,1,1,13,30,137,128,26,0.9,1,70.57000000000001
2000,1,1,14,30,230,79,596,0.8,1,75.36
2000,1,1,15,30,31,31,0,0.6000000000000001,0,82.15
2000,1,1,16,30,0,0,0,0.4,0,90.42
2000,1,1,17,30,0,0,0,0.4,-1,99.79
2000,1,1,18,30,0,0,0,0.4,-2,109.86
2000,1,1,19,30,0,0,0,0.30000000000000004,-2,120.34
2000,1,1,20,30,0,0,0,0.30000000000000004,-2,130.91
2000,1,1,21,30,0,0,0,0.4,-1,141.16
2000,1,1,22,30,0,0,0,0.6000000000000001,0,150.31
2000,1,1,23,30,0,0,0,0.5,0,156.66
2000,1,2,0,30,0,0,0,0.30000000000000004,0,157.49
2000,1,2,1,30,0,0,0,0.4,0,152.3
2000,1,2,2,30,0,0,0,0.5,-1,143.66
2000,1,2,3,30,0,0,0,0.4,-2,133.59
2000,1,2,4,30,0,0,0,0.4,-1,123.04
2000,1,2,5,30,0,0,0,0.4,-1,112.5
2000,1,2,6,30,0,0,0,0.4,-1,102.29
2000,1,2,7,30,0,0,0,0.4,-1,92.71000000000001
2000,1,2,8,30,9,9,0,0.4,-1,84.10000000000001
2000,1,2,9,30,67,67,0,0.5,0,76.88
2000,1,2,10,30,115,113,4,0.6000000000000001,0,71.52
2000,1,2,11,30,113,113,0,0.6000000000000001,0,68.49
2000,1,2,12,30,104,104,0,0.5,0,68.12
2000,1,2,13,30,89,89,0,0.5,0,70.46000000000001
2000,1,2,14,30,104,96,28,0.4,0,75.24
2000,1,2,15,30,55,53,17,0.4,0,82.01
2000,1,2,16,30,0,0,0,0.6000000000000001,0,90.29
2000,1,2,17,30,0,0,0,0.8,0,99.65
2000,1,2,18,30,0,0,0,1.1,2,109.72
2000,1,2,19,30,0,0,0,1.4000000000000001,3,120.2
2000,1,2,20,30,0,0,0,1.6,4,130.77
2000,1,2,21,30,0,0,0,1.5,5,141.02
2000,1,2,22,30,0,0,0,1.3,5,150.17000000000002
2000,1,2,23,30,0,0,0,1.3,5,156.54
2000,1,3,0,30,0,0,0,1.3,5,157.43
2000,1,3,1,30,0,0,0,1.2000000000000002,5,152.28
2000,1,3,2,30,0,0,0,1.1,4,143.67000000000002
2000,1,3,3,30,0,0,0,1.2000000000000002,3,133.61
2000,1,3,4,30,0,0,0,1.4000000000000001,1,123.07000000000001
2000,1,3,5,30,0,0,0,1.3,-1,112.52
2000,1,3,6,30,0,0,0,0.9,-4,102.31
2000,1,3,7,30,0,0,0,0.8,-5,92.71000000000001
2000,1,3,8,30,61,40,199,0.7000000000000001,-4,84.09
2000,1,3,9,30,187,48,610,0.7000000000000001,-3,76.85000000000001
2000,1,3,10,30,261,82,563,0.9,-2,71.46000000000001
2000,1,3,11,30,340,63,750,1,-2,68.41
2000,1,3,12,30,328,86,646,1,-1,68.02
2000,1,3,13,30,252,112,416,0.9,-1,70.34
2000,1,3,14,30,188,78,426,0.9,-1,75.11
2000,1,3,15,30,66,54,82,0.9,-2,81.88
2000,1,3,16,30,0,0,0,0.9,-3,90.15
2000,1,3,17,30,0,0,0,0.9,-3,99.51
2000,1,3,18,30,0,0,0,1,-3,109.58
2000,1,3,19,30,0,0,0,1,-3,120.05
2000,1,3,20,30,0,0,0,1.1,-3,130.63
2000,1,3,21,30,0,0,0,1.2000000000000002,-3,140.88
2000,1,3,22,30,0,0,0,1.4000000000000001,-3,150.03
2000,1,3,23,30,0,0,0,1.5,-3,156.42000000000002
2000,1,4,0,30,0,0,0,1.5,-3,157.35
2000,1,4,1,30,0,0,0,1.2000000000000002,-2,152.26
2000,1,4,2,30,0,0,0,0.8,-1,143.67000000000002
2000,1,4,3,30,0,0,0,0.5,0,133.62
2000,1,4,4,30,0,0,0,0.4,0,123.09
2000,1,4,5,30,0,0,0,0.5,0,112.54
2000,1,4,6,30,0,0,0,0.7000000000000001,2,102.31
2000,1,4,7,30,0,0,0,1,4,92.71000000000001
2000,1,4,8,30,25,25,0,1.2000000000000002,5,84.07000000000001
2000,1,4,9,30,73,73,0,1.4000000000000001,6,76.81
2000,1,4,10,30,73,73,0,1.6,7,71.4
2000,1,4,11,30,91,91,0,2,7,68.32000000000001
2000,1,4,12,30,379,101,737,2.3000000000000003,6,67.91
2000,1,4,13,30,254,114,413,2.3000000000000003,5,70.22
2000,1,4,14,30,158,114,171,2.2,3,74.98
2000,1,4,15,30,109,60,340,2,2,81.74
2000,1,4,16,30,0,0,0,1.9000000000000001,0,90
2000,1,4,17,30,0,0,0,1.8,0,99.36
2000,1,4,18,30,0,0,0,1.7000000000000002,-1,109.43
2000,1,4,19,30,0,0,0,1.5,-3,119.91
2000,1,4,20,30,0,0,0,1.4000000000000001,-5,130.48
2000,1,4,21,30,0,0,0,1.3,-6,140.73
2000,1,4,22,30,0,0,0,1.3,-7,149.89000000000001
2000,1,4,23,30,0,0,0,1.4000000000000001,-8,156.29
2000,1,5,0,30,0,0,0,1.3,-8,157.26
2000,1,5,1,30,0,0,0,1.3,-9,152.22
2000,1,5,2,30,0,0,0,1.2000000000000002,-10,143.66
2000,1,5,3,30,0,0,0,1.1,-11,133.63
2000,1,5,4,30,0,0,0,1.1,-11,123.10000000000001
2000,1,5,5,30,0,0,0,1,-11,112.55
2000,1,5,6,30,0,0,0,1,-12,102.32000000000001
2000,1,5,7,30,0,0,0,1,-13,92.7
2000,1,5,8,30,87,28,572,1,-12,84.05
2000,1,5,9,30,227,43,802,1,-11,76.76
2000,1,5,10,30,337,50,897,1,-9,71.33
2000,1,5,11,30,399,52,935,0.9,-8,68.23
2000,1,5,12,30,407,53,936,0.8,-7,67.8
2000,1,5,13,30,360,51,907,0.7000000000000001,-7,70.09
2000,1,5,14,30,264,45,838,0.6000000000000001,-7,74.83
2000,1,5,15,30,132,33,679,0.5,-9,81.59
2000,1,5,16,30,0,0,0,0.7000000000000001,-10,89.85000000000001
2000,1,5,17,30,0,0,0,0.8,-10,99.21000000000001
2000,1,5,18,30,0,0,0,0.9,-11,109.28
2000,1,5,19,30,0,0,0,0.9,-11,119.76
2000,1,5,20,30,0,0,0,0.9,-11,130.33
2000,1,5,21,30,0,0,0,0.8,-12,140.58
2000,1,5,22,30,0,0,0,0.7000000000000001,-12,149.74
2000,1,5,23,30,0,0,0,0.5,-12,156.15
2000,1,6,0,30,0,0,0,0.30000000000000004,-11,157.17000000000002
2000,1,6,1,30,0,0,0,0.30000000000000004,-11,152.18
2000,1,6,2,30,0,0,0,0.4,-10,143.65
2000,1,6,3,30,0,0,0,0.4,-10,133.64000000000001
2000,1,6,4,30,0,0,0,0.5,-9,123.10000000000001
2000,1,6,5,30,0,0,0,0.5,-9,112.55
2000,1,6,6,30,0,0,0,0.6000000000000001,-8,102.31
2000,1,6,7,30,0,0,0,0.7000000000000001,-7,92.68
2000,1,6,8,30,8,8,0,0.8,-6,84.01
2000,1,6,9,30,51,51,0,0.8,-5,76.71000000000001
2000,1,6,10,30,198,137,192,0.9,-4,71.26
2000,1,6,11,30,238,162,203,0.9,-3,68.13
2000,1,6,12,30,119,119,0,1.1,-1,67.68
2000,1,6,13,30,106,106,0,1.3,0,69.95
2000,1,6,14,30,109,102,29,1.4000000000000001,0,74.69
2000,1,6,15,30,53,52,6,1.3,0,81.43
2000,1,6,16,30,0,0,0,1.2000000000000002,-1,89.7
2000,1,6,17,30,0,0,0,1.2000000000000002,-1,99.06
2000,1,6,18,30,0,0,0,1.2000000000000002,-1,109.13
2000,1,6,19,30,0,0,0,1.2000000000000002,0,119.61
2000,1,6,20,30,0,0,0,1.3,0,130.18
2000,1,6,21,30,0,0,0,1.3,0,140.43
2000,1,6,22,30,0,0,0,1.2000000000000002,0,149.58
2000,1,6,23,30,0,0,0,1.2000000000000002,0,156.01
2000,1,7,0,30,0,0,0,1.1,0,157.07
2000,1,7,1,30,0,0,0,1,0,152.13
2000,1,7,2,30,0,0,0,1,0,143.64000000000001
2000,1,7,3,30,0,0,0,0.9,0,133.63
2000,1,7,4,30,0,0,0,0.9,0,123.10000000000001
2000,1,7,5,30,0,0,0,0.8,0,112.55
2000,1,7,6,30,0,0,0,0.7000000000000001,0,102.3
2000,1,7,7,30,0,0,0,0.6000000000000001,0,92.66
2000,1,7,8,30,60,35,238,0.8,0,83.97
2000,1,7,9,30,130,88,179,0.9,0,76.65
2000,1,7,10,30,244,125,367,1,1,71.17
2000,1,7,11,30,85,85,0,1.3,1,68.02
2000,1,7,12,30,155,146,23,1.6,0,67.55
2000,1,7,13,30,176,144,92,1.6,0,69.8
2000,1,7,14,30,97,96,5,1.5,0,74.53
2000,1,7,15,30,66,57,60,1.2000000000000002,-1,81.28
2000,1,7,16,30,0,0,0,1.1,-2,89.54
2000,1,7,17,30,0,0,0,1,-3,98.9
2000,1,7,18,30,0,0,0,1,-4,108.97
2000,1,7,19,30,0,0,0,1,-4,119.45
2000,1,7,20,30,0,0,0,1,-5,130.02
2000,1,7,21,30,0,0,0,1,-5,140.27
2000,1,7,22,30,0,0,0,0.9,-5,149.42000000000002
2000,1,7,23,30,0,0,0,0.8,-5,155.86
2000,1,8,0,30,0,0,0,0.7000000000000001,-6,156.96
2000,1,8,1,30,0,0,0,0.5,-7,152.08
2000,1,8,2,30,0,0,0,0.5,-8,143.61
2000,1,8,3,30,0,0,0,0.5,-8,133.62
2000,1,8,4,30,0,0,0,0.5,-8,123.10000000000001
2000,1,8,5,30,0,0,0,0.6000000000000001,-9,112.54
2000,1,8,6,30,0,0,0,0.6000000000000001,-9,102.28
2000,1,8,7,30,0,0,0,0.6000000000000001,-8,92.63
2000,1,8,8,30,57,36,195,0.8,-6,83.93
2000,1,8,9,30,71,71,0,1,-4,76.58
2000,1,8,10,30,228,117,342,1.2000000000000002,-2,71.08
2000,1,8,11,30,273,139,356,1.4000000000000001,0,67.91
2000,1,8,12,30,288,137,392,1.6,0,67.41
2000,1,8,13,30,200,145,157,1.7000000000000002,0,69.65
2000,1,8,14,30,218,66,565,1.7000000000000002,0,74.37
2000,1,8,15,30,86,61,161,1.6,0,81.11
2000,1,8,16,30,0,0,0,1.6,0,89.38
2000,1,8,17,30,0,0,0,1.6,0,98.73
2000,1,8,18,30,0,0,0,1.6,0,108.81
2000,1,8,19,30,0,0,0,1.6,0,119.29
2000,1,8,20,30,0,0,0,1.6,0,129.86
2000,1,8,21,30,0,0,0,1.5,0,140.11
2000,1,8,22,30,0,0,0,1.4000000000000001,0,149.26
2000,1,8,23,30,0,0,0,1.2000000000000002,0,155.70000000000002
2000,1,9,0,30,0,0,0,1.1,0,156.85
2000,1,9,1,30,0,0,0,0.9,0,152.01
2000,1,9,2,30,0,0,0,0.8,0,143.58
2000,1,9,3,30,0,0,0,0.8,0,133.61
2000,1,9,4,30,0,0,0,0.9,0,123.09
2000,1,9,5,30,0,0,0,1,0,112.53
2000,1,9,6,30,0,0,0,1,0,102.26
2000,1,9,7,30,0,0,0,1,0,92.60000000000001
2000,1,9,8,30,36,36,4,1,0,83.87
2000,1,9,9,30,68,68,0,1,1,76.51
2000,1,9,10,30,121,118,9,1,2,70.98
2000,1,9,11,30,146,141,13,0.9,3,67.79
2000,1,9,12,30,112,112,0,0.8,4,67.27
2000,1,9,13,30,131,127,9,0.6000000000000001,3,69.5
2000,1,9,14,30,81,81,0,0.4,2,74.21000000000001
2000,1,9,15,30,46,46,0,0.4,1,80.94
2000,1,9,16,30,0,0,0,0.4,0,89.21000000000001
2000,1,9,17,30,0,0,0,0.4,0,98.57000000000001
2000,1,9,18,30,0,0,0,0.30000000000000004,0,108.64
2000,1,9,19,30,0,0,0,0.30000000000000004,0,119.12
2000,1,9,20,30,0,0,0,0.30000000000000004,0,129.7
2000,1,9,21,30,0,0,0,0.30000000000000004,0,139.94
2000,1,9,22,30,0,0,0,0.30000000000000004,0,149.09
2000,1,9,23,30,0,0,0,0.4,0,155.54
2000,1,10,0,30,0,0,0,0.5,0,156.72
2000,1,10,1,30,0,0,0,0.6000000000000001,0,151.94
2000,1,10,2,30,0,0,0,0.7000000000000001,0,143.54
2000,1,10,3,30,0,0,0,0.8,0,133.58
2000,1,10,4,30,0,0,0,0.8,0,123.07000000000001
2000,1,10,5,30,0,0,0,0.8,0,112.5
2000,1,10,6,30,0,0,0,0.9,0,102.23
2000,1,10,7,30,0,0,0,1,0,92.55
2000,1,10,8,30,37,36,4,1,0,83.81
2000,1,10,9,30,82,82,0,1.2000000000000002,1,76.43
2000,1,10,10,30,140,128,36,1.5,2,70.88
2000,1,10,11,30,161,149,31,1.6,3,67.66
2000,1,10,12,30,113,113,0,1.5,3,67.12
2000,1,10,13,30,95,95,0,1.4000000000000001,3,69.33
2000,1,10,14,30,87,87,0,1.1,2,74.04
2000,1,10,15,30,15,15,0,0.9,1,80.77
2000,1,10,16,30,0,0,0,0.8,0,89.04
2000,1,10,17,30,0,0,0,0.8,0,98.4
2000,1,10,18,30,0,0,0,0.9,0,108.47
2000,1,10,19,30,0,0,0,1.1,0,118.96000000000001
2000,1,10,20,30,0,0,0,1.3,1,129.53
2000,1,10,21,30,0,0,0,1.6,2,139.77
2000,1,10,22,30,0,0,0,1.7000000000000002,2,148.91
2000,1,10,23,30,0,0,0,1.8,2,155.37
2000,1,11,0,30,0,0,0,1.9000000000000001,2,156.59
2000,1,11,1,30,0,0,0,1.9000000000000001,1,151.86
2000,1,11,2,30,0,0,0,2,1,143.5
2000,1,11,3,30,0,0,0,2,1,133.55
2000,1,11,4,30,0,0,0,2,1,123.04
2000,1,11,5,30,0,0,0,1.9000000000000001,1,112.48
2000,1,11,6,30,0,0,0,1.8,0,102.19
2000,1,11,7,30,0,0,0,1.6,0,92.5
2000,1,11,8,30,42,38,34,1.6,1,83.75
2000,1,11,9,30,162,77,360,1.6,2,76.34
2000,1,11,10,30,141,129,36,1.7000000000000002,3,70.76
2000,1,11,11,30,316,147,441,1.8,4,67.52
2000,1,11,12,30,325,152,442,1.8,4,66.96000000000001
2000,1,11,13,30,172,147,69,1.8,3,69.16
2000,1,11,14,30,97,97,0,1.8,3,73.86
2000,1,11,15,30,53,53,0,1.8,2,80.59
2000,1,11,16,30,10,10,23,1.7000000000000002,1,88.86
2000,1,11,17,30,0,0,0,1.6,1,98.22
2000,1,11,18,30,0,0,0,1.6,0,108.3
2000,1,11,19,30,0,0,0,1.8,0,118.79
2000,1,11,20,30,0,0,0,1.8,0,129.36
2000,1,11,21,30,0,0,0,1.8,-1,139.59
2000,1,11,22,30,0,0,0,1.7000000000000002,-2,148.73
2000,1,11,23,30,0,0,0,1.7000000000000002,-3,155.19
2000,1,12,0,30,0,0,0,1.7000000000000002,-3,156.45000000000002
2000,1,12,1,30,0,0,0,1.7000000000000002,-3,151.77
2000,1,12,2,30,0,0,0,1.7000000000000002,-4,143.44
2000,1,12,3,30,0,0,0,1.7000000000000002,-4,133.52
2000,1,12,4,30,0,0,0,1.6,-4,123.01
2000,1,12,5,30,0,0,0,1.5,-5,112.44
2000,1,12,6,30,0,0,0,1.5,-6,102.15
2000,1,12,7,30,0,0,0,1.5,-6,92.45
2000,1,12,8,30,92,35,522,1.5,-5,83.67
2000,1,12,9,30,236,58,747,1.5,-4,76.24
2000,1,12,10,30,351,70,848,1.6,-4,70.64
2000,1,12,11,30,420,76,894,1.6,-3,67.38
2000,1,12,12,30,432,76,903,1.6,-3,66.8
2000,1,12,13,30,386,71,880,1.5,-3,68.98
2000,1,12,14,30,289,61,810,1.4000000000000001,-3,73.68
2000,1,12,15,30,153,44,656,1.1,-4,80.41
2000,1,12,16,30,18,13,240,0.9,-6,88.68
2000,1,12,17,30,0,0,0,0.9,-7,98.05
2000,1,12,18,30,0,0,0,0.9,-7,108.13
2000,1,12,19,30,0,0,0,0.9,-7,118.62
2000,1,12,20,30,0,0,0,0.9,-8,129.19
2000,1,12,21,30,0,0,0,1,-9,139.42000000000002
2000,1,12,22,30,0,0,0,0.9,-10,148.55
2000,1,12,23,30,0,0,0,0.9,-10,155.01
2000,1,13,0,30,0,0,0,1,-11,156.3
2000,1,13,1,30,0,0,0,1,-12,151.67000000000002
2000,1,13,2,30,0,0,0,1.1,-12,143.38
2000,1,13,3,30,0,0,0,1.2000000000000002,-12,133.47
2000,1,13,4,30,0,0,0,1.3,-13,122.97
2000,1,13,5,30,0,0,0,1.3,-13,112.4
2000,1,13,6,30,0,0,0,1.3,-13,102.10000000000001
2000,1,13,7,30,0,0,0,1.4000000000000001,-14,92.38
2000,1,13,8,30,57,39,162,1.5,-14,83.59
2000,1,13,9,30,157,83,310,1.6,-14,76.14
2000,1,13,10,30,244,114,390,1.7000000000000002,-14,70.52
2000,1,13,11,30,315,118,507,1.8,-13,67.22
2000,1,13,12,30,362,76,720,1.8,-13,66.63
2000,1,13,13,30,334,62,752,1.8,-12,68.8
2000,1,13,14,30,247,56,674,1.9000000000000001,-12,73.49
2000,1,13,15,30,157,49,634,1.8,-14,80.22
2000,1,13,16,30,20,20,0,1.8,-15,88.5
2000,1,13,17,30,0,0,0,1.7000000000000002,-16,97.87
2000,1,13,18,30,0,0,0,1.6,-17,107.95
2000,1,13,19,30,0,0,0,1.5,-18,118.44
2000,1,13,20,30,0,0,0,1.5,-19,129.01
2000,1,13,21,30,0,0,0,1.5,-19,139.24
2000,1,13,22,30,0,0,0,1.4000000000000001,-19,148.36
2000,1,13,23,30,0,0,0,1.4000000000000001,-20,154.82
2000,1,14,0,30,0,0,0,1.3,-20,156.14000000000001
2000,1,14,1,30,0,0,0,1.3,-20,151.57
2000,1,14,2,30,0,0,0,1.3,-21,143.31
2000,1,14,3,30,0,0,0,1.2000000000000002,-21,133.42000000000002
2000,1,14,4,30,0,0,0,1.2000000000000002,-21,122.93
2000,1,14,5,30,0,0,0,1.1,-21,112.35000000000001
2000,1,14,6,30,0,0,0,1.1,-22,102.05
2000,1,14,7,30,0,0,0,1.1,-21,92.31
2000,1,14,8,30,91,42,434,1.2000000000000002,-20,83.5
2000,1,14,9,30,238,69,698,1.4000000000000001,-18,76.03
2000,1,14,10,30,360,80,836,1.5,-16,70.38
2000,1,14,11,30,434,81,907,1.6,-15,67.07000000000001
2000,1,14,12,30,448,79,924,1.6,-14,66.45
2000,1,14,13,30,403,73,903,1.7000000000000002,-14,68.61
2000,1,14,14,30,305,61,846,1.6,-14,73.3
2000,1,14,15,30,166,43,709,1.4000000000000001,-15,80.03
2000,1,14,16,30,23,14,307,1.2000000000000002,-16,88.31
2000,1,14,17,30,0,0,0,1.2000000000000002,-17,97.68
2000,1,14,18,30,0,0,0,1.1,-18,107.77
2000,1,14,19,30,0,0,0,1,-19,118.26
2000,1,14,20,30,0,0,0,0.9,-19,128.83
2000,1,14,21,30,0,0,0,0.8,-20,139.05
2000,1,14,22,30,0,0,0,0.6000000000000001,-20,148.17000000000002
2000,1,14,23,30,0,0,0,0.4,-20,154.63
2000,1,15,0,30,0,0,0,0.4,-21,155.98
2000,1,15,1,30,0,0,0,0.4,-21,151.46
2000,1,15,2,30,0,0,0,0.30000000000000004,-21,143.24
2000,1,15,3,30,0,0,0,0.30000000000000004,-21,133.37
2000,1,15,4,30,0,0,0,0.4,-21,122.88
2000,1,15,5,30,0,0,0,0.4,-21,112.3
2000,1,15,6,30,0,0,0,0.5,-21,101.98
2000,1,15,7,30,0,0,0,0.7000000000000001,-20,92.24
2000,1,15,8,30,62,39,200,0.9,-19,83.41
2000,1,15,9,30,134,97,151,0.9,-16,75.91
2000,1,15,10,30,270,97,509,0.9,-14,70.24
2000,1,15,11,30,418,92,830,0.9,-13,66.9
2000,1,15,12,30,427,99,816,1,-11,66.27
2000,1,15,13,30,379,100,757,1,-10,68.42
2000,1,15,14,30,225,82,492,1,-10,73.10000000000001
2000,1,15,15,30,129,47,464,0.8,-10,79.83
2000,1,15,16,30,17,17,0,0.8,-11,88.12
2000,1,15,17,30,0,0,0,1,-11,97.49000000000001
2000,1,15,18,30,0,0,0,1.1,-10,107.59
2000,1,15,19,30,0,0,0,1.1,-10,118.08
2000,1,15,20,30,0,0,0,1.2000000000000002,-10,128.65
2000,1,15,21,30,0,0,0,1.4000000000000001,-9,138.86
2000,1,15,22,30,0,0,0,1.5,-7,147.98
2000,1,15,23,30,0,0,0,1.6,-7,154.43
2000,1,16,0,30,0,0,0,1.6,-6,155.81
2000,1,16,1,30,0,0,0,1.6,-6,151.34
2000,1,16,2,30,0,0,0,1.7000000000000002,-5,143.16
2000,1,16,3,30,0,0,0,1.7000000000000002,-4,133.3
2000,1,16,4,30,0,0,0,1.8,-4,122.82000000000001
2000,1,16,5,30,0,0,0,1.7000000000000002,-3,112.24000000000001
2000,1,16,6,30,0,0,0,1.6,-2,101.91
2000,1,16,7,30,0,0,0,1.6,-1,92.16
2000,1,16,8,30,12,12,0,1.7000000000000002,0,83.31
2000,1,16,9,30,58,58,0,2,0,75.79
2000,1,16,10,30,254,159,279,2.6,-1,70.09
2000,1,16,11,30,405,139,673,3,-4,66.73
2000,1,16,12,30,320,137,451,3,-6,66.08
2000,1,16,13,30,391,102,780,3,-7,68.22
2000,1,16,14,30,301,75,769,2.9000000000000004,-9,72.89
2000,1,16,15,30,169,49,671,2.8000000000000003,-11,79.63
2000,1,16,16,30,27,16,306,2.7,-13,87.92
2000,1,16,17,30,0,0,0,2.7,-15,97.3
2000,1,16,18,30,0,0,0,2.6,-16,107.4
2000,1,16,19,30,0,0,0,2.6,-17,117.9
2000,1,16,20,30,0,0,0,2.5,-18,128.46
2000,1,16,21,30,0,0,0,2.4000000000000004,-19,138.67000000000002
2000,1,16,22,30,0,0,0,2.3000000000000003,-20,147.78
2000,1,16,23,30,0,0,0,2.2,-21,154.23
2000,1,17,0,30,0,0,0,2.1,-22,155.63
2000,1,17,1,30,0,0,0,2.1,-23,151.21
2000,1,17,2,30,0,0,0,2,-23,143.07
2000,1,17,3,30,0,0,0,1.9000000000000001,-24,133.23
2000,1,17,4,30,0,0,0,1.9000000000000001,-24,122.75
2000,1,17,5,30,0,0,0,1.9000000000000001,-25,112.17
2000,1,17,6,30,0,0,0,1.9000000000000001,-25,101.84
2000,1,17,7,30,0,0,0,1.9000000000000001,-25,92.07000000000001
2000,1,17,8,30,83,33,417,1.9000000000000001,-24,83.2
2000,1,17,9,30,259,57,816,2,-23,75.66
2000,1,17,10,30,381,69,909,2,-22,69.94
2000,1,17,11,30,453,75,948,2,-20,66.55
2000,1,17,12,30,466,76,954,1.9000000000000001,-19,65.88
2000,1,17,13,30,420,72,929,1.8,-18,68.01
2000,1,17,14,30,320,63,866,1.7000000000000002,-18,72.68
2000,1,17,15,30,179,46,727,1.4000000000000001,-19,79.43
2000,1,17,16,30,31,17,349,1.3,-21,87.72
2000,1,17,17,30,0,0,0,1.3,-22,97.11
2000,1,17,18,30,0,0,0,1.3,-22,107.21000000000001
2000,1,17,19,30,0,0,0,1.2000000000000002,-23,117.71000000000001
2000,1,17,20,30,0,0,0,1.2000000000000002,-24,128.27
2000,1,17,21,30,0,0,0,1.1,-25,138.48
2000,1,17,22,30,0,0,0,1.1,-25,147.57
2000,1,17,23,30,0,0,0,1.2000000000000002,-25,154.02
2000,1,18,0,30,0,0,0,1.1,-25,155.44
2000,1,18,1,30,0,0,0,1,-24,151.07
2000,1,18,2,30,0,0,0,1,-24,142.97
2000,1,18,3,30,0,0,0,0.9,-24,133.15
2000,1,18,4,30,0,0,0,0.9,-24,122.68
2000,1,18,5,30,0,0,0,0.9,-24,112.10000000000001
2000,1,18,6,30,0,0,0,0.9,-23,101.76
2000,1,18,7,30,0,0,0,0.8,-22,91.97
2000,1,18,8,30,79,36,352,0.7000000000000001,-21,83.08
2000,1,18,9,30,246,74,686,0.6000000000000001,-20,75.52
2000,1,18,10,30,246,126,348,0.6000000000000001,-18,69.77
2000,1,18,11,30,351,97,632,0.6000000000000001,-17,66.36
2000,1,18,12,30,376,81,716,0.6000000000000001,-16,65.68
2000,1,18,13,30,339,76,695,0.6000000000000001,-16,67.8
2000,1,18,14,30,305,87,723,0.6000000000000001,-16,72.47
2000,1,18,15,30,168,63,565,0.6000000000000001,-16,79.22
2000,1,18,16,30,29,21,193,0.6000000000000001,-17,87.52
2000,1,18,17,30,0,0,0,0.6000000000000001,-17,96.91
2000,1,18,18,30,0,0,0,0.6000000000000001,-18,107.02
2000,1,18,19,30,0,0,0,0.7000000000000001,-18,117.52
2000,1,18,20,30,0,0,0,0.7000000000000001,-18,128.08
2000,1,18,21,30,0,0,0,0.7000000000000001,-18,138.28
2000,1,18,22,30,0,0,0,0.7000000000000001,-18,147.36
2000,1,18,23,30,0,0,0,0.7000000000000001,-18,153.8
2000,1,19,0,30,0,0,0,0.7000000000000001,-18,155.25
2000,1,19,1,30,0,0,0,0.7000000000000001,-18,150.93
2000,1,19,2,30,0,0,0,0.7000000000000001,-18,142.86
2000,1,19,3,30,0,0,0,0.7000000000000001,-18,133.07
2000,1,19,4,30,0,0,0,0.7000000000000001,-18,122.61
2000,1,19,5,30,0,0,0,0.6000000000000001,-18,112.02
2000,1,19,6,30,0,0,0,0.6000000000000001,-19,101.67
2000,1,19,7,30,0,0,0,0.5,-18,91.87
2000,1,19,8,30,102,40,502,0.30000000000000004,-17,82.96000000000001
2000,1,19,9,30,250,64,736,0.1,-15,75.38
2000,1,19,10,30,370,77,839,0.2,-13,69.61
2000,1,19,11,30,441,85,879,0.5,-11,66.17
2000,1,19,12,30,455,88,883,0.7000000000000001,-9,65.47
2000,1,19,13,30,301,124,466,0.8,-8,67.58
2000,1,19,14,30,243,83,525,0.6000000000000001,-8,72.25
2000,1,19,15,30,174,58,608,0.5,-10,79.01
2000,1,19,16,30,32,32,0,0.6000000000000001,-11,87.31
2000,1,19,17,30,0,0,0,0.6000000000000001,-12,96.71000000000001
2000,1,19,18,30,0,0,0,0.6000000000000001,-11,106.83
